Ticker,ret_1w,ret_1m,ret_2m_display,ret_3m,ret_6m,vol_6m,ret_2m,z_2m,recent_min_z_2m,recent_max_z_2m,recent_bull_cross,recent_bear_cross,ema_bullish,ema_bearish
MUTHOOTFIN.NS,0.02075324880086682,-0.015066727291158322,-0.06959177029283814,-0.12805843832825337,-0.21580114591598776,0.42804031402410503,-0.06959177029283814,-0.8863577248422838,-1.4877190063650256,-0.8863577248422838,True,True,True,False
NBCC.NS,-0.013754441702837461,-0.13144902913983847,0.04074831554111946,0.037291077671602224,-0.08080899354154569,0.3895376612695485,0.04074831554111946,0.4570515383254082,-0.12802831795469047,0.8432629938508007,False,True,False,True
NHPC.NS,0.01955060278224474,0.059219175439749305,0.010188648535770506,-0.033574018853877674,-0.013633022180615129,0.270487706210456,0.010188648535770506,0.43453505729124026,-0.30784467277314587,0.8163961600633955,True,True,True,False
NMDC.NS,-0.01247202712362483,-0.050780343324486776,-0.051424083172813995,-0.05590552458265541,0.022040885845900915,0.321628393411721,-0.051424083172813995,-1.3453832558549372,-1.9589470960070163,-0.9767392876939457,True,True,False,True
NTPC.NS,0.001148912547743075,-0.047156917921394315,-0.11186144234569095,-0.12424626182671172,0.031518182841307585,0.21804065698223793,-0.11186144234569095,-1.7831366662259378,-2.443176945890045,-1.7498788765416544,False,True,False,True
NATIONALUM.NS,-0.06029049155380639,-0.08803193112637131,-0.14786282530438133,-0.19629673314918594,-0.040570790002631085,0.4550702656687933,-0.14786282530438133,-1.7386553680915113,-1.7983365749622338,-1.5279791710296564,True,True,False,True
NESTLEIND.NS,0.01737793374843455,0.02622276951196545,0.0223928240087492,0.1286536045235096,0.10100862930499277,0.21533601528106175,0.0223928240087492,-0.11368033888772074,-0.8156568325266651,-0.11368033888772074,True,True,True,False
OBEROIRLTY.NS,-0.016540543267349328,0.11957234857625476,0.15866484625533706,0.11204202116860085,0.13740876928145584,0.29399013639610366,0.15866484625533706,1.733341313033062,1.10181102092763,2.0045527062799207,True,True,False,True
ONGC.NS,0.003977523171719177,0.014781723409739822,-0.1622862567360165,-0.11808719249380684,0.02506358361929606,0.2907888786898928,-0.1622862567360165,-1.8945814199507913,-2.169727066258519,-1.665706205721084,False,False,True,False
OIL.NS,0.009181563674742543,0.06457013127850009,-0.11746629801141428,-0.05628581221849538,-0.006139763653391861,0.378220092188984,-0.11746629801141428,-1.320823335649137,-1.9415727144839623,-0.6845736773005157,False,False,True,False
PAYTM.NS,-0.05856379251794008,0.19300984233209517,0.1274382314694409,0.11981747736624948,0.01474720684686659,0.43582572639785383,0.1274382314694409,0.5052143542080686,-0.20105776284481755,1.2396667772281245,False,True,False,True
OFSS.NS,-0.001202129486518988,0.2068267884006847,0.19874272169835616,0.4391586761521806,0.5114345114345114,0.3674167474796668,0.19874272169835616,0.8445533683829085,0.6832774070748033,1.4558572313834404,False,False,True,False
PGEL.NS,0.015055813002326612,0.08858166710805082,0.32109995962045734,0.09140512966081582,0.031181362244188104,0.48928121404379443,0.32109995962045734,2.5555631129129233,0.8315281578762984,2.832927284575055,False,True,True,False
PIIND.NS,0.05699199922712528,-0.04344415914735744,-0.0756238473860198,-0.11695750779449288,-0.17912456417871903,0.3222289696673423,-0.0756238473860198,-0.25348584705089605,-1.7183805952474105,-0.25348584705089605,True,False,True,False
PNBHOUSING.NS,-0.001369237790962985,0.0907278165503489,0.031297086768190985,0.20650675489385173,0.12777693266669066,0.3676468840544855,0.031297086768190985,0.11981574860460585,-0.09706368170911286,0.2929250984670933,False,False,True,False
PATANJALI.NS,-0.16513308749540812,-0.19314681017140656,-0.271647213003291,-0.2597628532186468,-0.3743679047252546,0.29434110291268095,-0.271647213003291,-2.9855535602042838,-3.16269601190357,-0.4416106363824707,False,False,False,True
PERSISTENT.NS,0.017527422088102762,0.0807620625388279,0.02653368339579676,-0.019942948887815115,-0.17907982697601255,0.39867037884315776,0.02653368339579676,0.36312414265466264,-0.29515228369841207,0.9344803106977293,False,False,True,False
PETRONET.NS,0.002173541496280018,-0.04173889089379612,0.045342906770266866,0.01660966792551344,-0.03757181302019097,0.35403501657061776,0.045342906770266866,0.8954657282369441,-0.31714423016995985,0.9311249784104688,True,True,False,True
PIDILITIND.NS,0.02308089485056186,0.007215661901322168,0.09322621291441191,0.14440852127157489,0.06164522489507007,0.2525625359398768,0.09322621291441191,1.3472308879755976,0.8287994388182947,1.6879176770820066,True,True,True,False
PPLPHARMA.NS,0.07491424086256471,0.1630585566855871,0.04797273128594148,0.242086201342802,0.09770727287292957,0.3821372698710426,0.04797273128594148,0.6854101018087627,-0.5787622453498894,0.6854101018087627,True,True,True,False
POLYCAB.NS,-0.06598478888014692,-0.11697907368838645,-0.03212305685400585,0.08599133987924623,0.17849106551952354,0.35198310646297004,-0.03212305685400585,-1.0794300947553483,-1.0903916620616692,-0.08300879374590153,False,True,False,True
PFC.NS,0.013931351074328413,-0.03747098351852518,-0.03377198042126983,-0.12266046156569732,0.12258157103096878,0.31814359635539347,-0.03377198042126983,-0.44129415198456484,-1.4537825519234213,-0.44129415198456484,True,True,True,False
POWERGRID.NS,0.0019221328753402656,-0.018990548478935,-0.04401461139745577,-0.10322176646846626,0.10780535355755605,0.22379734874728902,-0.04401461139745577,-0.57513509895024,-1.4814968404707123,-0.4320670509374943,True,True,True,False
PREMIERENE.NS,-0.04768825400648191,-0.02889954786720117,0.05642885794270702,0.037249591307506824,0.40010689264869814,0.35144012353114995,0.05642885794270702,0.24933719952678976,0.06473355981953563,0.7950907414755594,True,True,False,True
PRESTIGE.NS,0.007853122945117974,0.13998528601530658,0.22993224121543254,0.24246612588933703,0.12466237111891743,0.3705687776395393,0.22993224121543254,1.974230120813841,0.8845429763955185,2.23188736675346,True,True,True,False
PNB.NS,0.06742858886718728,0.030431233705469296,0.09645862348468204,-0.014594655036859416,-0.099903593548475,0.3163827600906545,0.09645862348468204,1.0807881826131234,-0.9139474721110854,1.1565780896445017,True,True,True,False
RBLBANK.NS,-0.02844291481094441,-0.030750940237021185,0.11780825633799474,0.1565354715182088,0.2011776179028455,0.3414453933772905,0.11780825633799474,0.3599322169761728,-0.5045331004521519,0.8574419292184313,True,True,False,True
RECLTD.NS,0.02723783587301587,0.018854598492680008,0.08723720057948592,-0.05395877647082836,-0.013218877858665712,0.3164928090523545,0.08723720057948592,1.944951522208892,-0.15036017424385595,1.9655881572527112,True,True,True,False
RVNL.NS,-0.009018534484957264,-0.07676548450609744,-0.16446591466194127,-0.23983395297761367,-0.31780743088877916,0.36497449073428406,-0.16446591466194127,-0.8845308955231372,-2.027613523057621,-0.8845308955231372,False,True,False,True
RELIANCE.NS,0.008275290929524282,-0.004429208727090517,-0.041185557116285576,-0.043717520370868845,-0.10262946978018417,0.23123915692292477,-0.041185557116285576,-0.3867504843415261,-1.477758844027897,0.23535195730196187,True,True,True,False
SBICARD.NS,0.009704958040179568,0.04563132155107841,0.03315450150791599,-0.04479490677745124,-0.24806200869676454,0.29245417964296483,0.03315450150791599,1.0852191227814791,-0.3603764447376162,1.2616403647344034,True,True,True,False
SBILIFE.NS,-0.006738044930205023,0.01538722030525319,-0.019472120860744346,-0.07798233320854353,-0.12221469833240839,0.2380954510554789,-0.019472120860744346,-0.34644344176248365,-0.7806843719960805,0.14126235088748826,False,True,False,True
SHREECEM.NS,0.036719939117199285,0.08654037886340982,0.11568386568386568,0.06885052961945859,0.003314306757503216,0.2543887036601741,0.11568386568386568,2.199321092713255,0.6250099269345782,2.199321092713255,False,False,True,False
SRF.NS,0.07071299667084996,0.08458186841903492,0.12463167071761538,0.1922436751328358,-0.03309649187075636,0.35130556477767655,0.12463167071761538,1.642936067811097,-0.1110396081751445,1.642936067811097,True,True,True,False
SAMMAANCAP.NS,0.018318817882664984,-0.0639748742111268,0.15253871056778734,0.07470233974108131,0.1509964569392137,0.3780085475109016,0.15253871056778734,0.5254600450465778,0.07622074784644578,0.7199945610390305,False,True,False,True
MOTHERSON.NS,0.02224414836277888,-0.0021986538421818747,0.09873650020844171,0.1788294369892165,0.2635517377595329,0.40157854684556227,0.09873650020844171,0.3591918055436658,0.1514607358100306,0.9988896919674369,True,True,True,False
SHRIRAMFIN.NS,0.04694740550326526,0.05948694893065132,0.14949373108245623,0.01564366378415749,0.0842143026511124,0.4211906626202341,0.14949373108245623,0.46493811070338814,-0.5076178984912466,0.46493811070338814,True,True,True,False
SONACOMS.NS,0.09890523907374105,0.19379279011512862,0.24490321167710638,0.2709218897132655,0.6032163203995096,0.3467799895675492,0.24490321167710638,1.892690013291695,0.8562666209734615,1.897994177044405,False,False,True,False
SBIN.NS,0.02856017264401256,0.008984686549587284,0.09832789735978209,-0.05727305372581393,0.015508848451071922,0.28924112822863357,0.09832789735978209,0.5930865614325795,-1.2020788092179882,0.801308670297077,True,True,True,False
SAIL.NS,-0.014298526089871255,-0.08875309889856209,-0.17569326337166047,-0.05002604975844005,0.1103817871963162,0.3967655167113872,-0.17569326337166047,-2.081115256263678,-2.1851583393722924,-1.1029219815344558,False,False,False,True
SUNPHARMA.NS,0.00993516373452219,0.06723601822495184,0.04339731610217945,0.1757761315591122,0.1348991040429326,0.22329575021730771,0.04339731610217945,0.46095898439832866,-0.06714252921380523,0.8668863664843767,False,False,True,False
SUPREMEIND.NS,-0.008285894192195498,-0.03585304278648416,-0.019782522848449502,-0.08424482651499487,-0.01896211942843562,0.28279648893988457,-0.019782522848449502,0.07253586988351836,-0.9747728941847366,0.2686930318470807,True,True,True,False
SUZLON.NS,0.013340898264854406,-0.10185815061288073,0.011413324664336422,0.012761869884672539,0.09201067360361992,0.3643778116949978,0.011413324664336422,0.18434974717126817,-0.2303821672172048,0.28428428314481313,False,True,False,True
SWIGGY.NS,0.04416547037283092,0.06368828081168698,0.05414474176843864,-0.03195408599386895,-0.2286855819653444,0.4143487179217165,0.05414474176843864,0.8159894087526428,-0.1746146696005189,1.0679253937907167,False,True,True,False
SYNGENE.NS,-0.014781289847647261,-0.062393647192285906,-0.1132925419502937,-0.053156172661593004,-0.34415169696816494,0.3844185643872809,-0.1132925419502937,-0.4483990208791732,-0.5825697804797578,-0.1950747944416903,False,False,False,True
TATACONSUM.NS,-0.014668345430076002,-0.026990553306342813,-0.10523699537552755,-0.03471976398287402,-0.09071802436996768,0.25799718228466867,-0.10523699537552755,-1.745270521982754,-2.1971664094476933,-1.0106236838418006,True,True,False,True
TVSMOTOR.NS,0.050881305460904525,0.10139710928528611,0.12793364173525967,0.008001302117979447,0.00974599269707599,0.32704811685380847,0.12793364173525967,0.9810718348528661,-0.6588892469298142,0.9810718348528661,True,True,True,False
TCS.NS,0.009315640775365619,0.045223575367647095,-0.045673201489977444,-0.1389750296279345,-0.3203488073267289,0.32459011574141494,-0.045673201489977444,0.2657436221412963,-0.8320674809205482,0.7060198810521592,True,True,True,False
TATAELXSI.NS,-0.0637492083572122,-0.14854259066381748,-0.17089410632347068,-0.23358277845927955,-0.40245121739060075,0.3431414016124661,-0.17089410632347068,-1.2425674617897073,-1.2425674617897073,0.04517243407658437,True,True,False,True
TATAPOWER.NS,0.00992851437331832,-0.05194480820041847,-0.07750903940258447,-0.12027212445203306,0.035282941467325246,0.2418919337429089,-0.07750903940258447,-1.061971607763633,-2.197270551221451,-0.9324773291802813,True,True,True,False
TATASTEEL.NS,-0.005470859701082409,-0.058906316974336126,-0.09550258218580387,-0.11562438875116188,0.025579220650213896,0.2971981103857731,-0.09550258218580387,-1.603190582377857,-2.490415586750892,-1.603190582377857,True,True,False,True
TECHM.NS,0.06198207705553549,0.11826055344027253,0.09541351551641775,0.04779315557513786,-0.02384196184033749,0.33771372876442185,0.09541351551641775,1.179600866661297,-0.12381983789966222,1.4190265348124884,False,True,True,False
FEDERALBNK.NS,0.0871755352457062,0.0990892865453048,0.2281821155198258,0.20961433806716068,0.42819889092808694,0.29802477400161764,0.2281821155198258,1.3799146312208523,0.21258798001953944,1.4109609070187088,True,True,True,False
INDHOTEL.NS,-0.002318303880172956,0.009451501325888234,0.10915706892808896,0.10932520937973833,0.07881729660742076,0.28677917721167717,0.10915706892808896,1.727260505222925,1.506069759204585,2.687674419536051,False,True,False,True
TITAN.NS,0.025143755622168085,0.06081592319007334,0.14180311387509992,0.03893201757423004,0.10603415127988058,0.2767913420819211,0.14180311387509992,2.0237609851967964,-0.4171984874643376,2.0237609851967964,False,True,True,False
TORNTPHARM.NS,0.0135116508118025,0.13790699750777913,0.13806104331142244,0.20268657196334683,0.2792681093696152,0.23632126915695745,0.13806104331142244,1.4604487761482179,0.4442744476198778,1.8947234753749593,True,True,True,False
TORNTPOWER.NS,-0.02006416667874622,-0.001738042239688098,-0.05070735978437635,-0.10608231291431369,0.06639437386859459,0.3566617401220209,-0.05070735978437635,-0.6221902188381517,-2.1663114589985635,0.0022665213446609335,True,True,True,False
TRENT.NS,0.008922607313888165,-0.09704288880086953,-0.29395838432126353,-0.31773826613884226,-0.2619138619086441,0.6110181544034403,-0.29395838432126353,-1.8880360541102592,-2.2986051168575843,-1.793123271878365,False,True,False,True
TIINDIA.NS,-0.0023318982889477535,-0.11453008206828175,-0.020734408946941896,0.012599613637340745,0.21865705520683298,0.39765365048835255,-0.020734408946941896,-0.26676760429779167,-0.4557384858013944,0.3227657249227772,False,True,False,True
UNOMINDA.NS,0.009146899220811244,0.02850488483689939,0.08614161103458295,0.01593766567283228,-0.04447037255364672,0.36328381055429176,0.08614161103458295,0.7383143449592329,-0.3735920918255085,0.8527364627902335,False,True,True,False
UPL.NS,0.04214785293939083,0.01560831285457609,-0.025537876243963642,-0.058630927539147004,-0.20078865495697673,0.3949350356091417,-0.025537876243963642,-0.21861462813047844,-1.082156588784625,-0.07116956547081073,True,True,True,False
ULTRACEMCO.NS,0.05201809324982598,0.06395706870766249,0.060040319046366974,0.014852731392128948,0.004151444702756635,0.28521075682194735,0.060040319046366974,0.9046365274911677,-0.9462346037140699,0.9046365274911677,True,True,True,False
UNIONBANK.NS,0.03187439210036924,0.0019913866320815377,0.10761006673177076,-0.06962857595888983,0.05969070636602769,0.3982184750950909,0.10761006673177076,0.6663759826783785,-0.9363848460787876,0.6663759826783785,True,True,True,False
VBL.NS,-0.01446036744916257,-0.124740298003718,-0.09834627975285737,-0.006644466117343706,-0.07531923162238219,0.3100245290961155,-0.09834627975285737,-0.9832731884510059,-0.9832731884510059,-0.48739529104279117,False,True,False,True
VEDL.NS,-0.010646268111902502,-0.11951457163687251,-0.20644192927785576,-0.6564850763897333,-0.5843534194667974,1.0172523364734916,-0.20644192927785576,-0.7034075126592407,-0.8127186206081483,-0.28669788144309394,False,False,False,True
IDEA.NS,-0.024584248334311054,-0.09584452398548415,-0.0066274044987867375,0.4244983517144738,0.2490740297503109,0.4202855955525133,-0.0066274044987867375,-0.6774524467042321,-0.6774524467042321,0.44301417114130986,False,True,False,True
VOLTAS.NS,0.0002207128945648229,0.011761148184215475,0.048927226388891354,-0.05479836497087964,-0.06948723372525956,0.3587171969655327,0.048927226388891354,0.679834682370513,-1.2498432943585138,1.6650628772738603,True,True,True,False
WAAREEENER.NS,-0.031204566133356648,-0.1258398339337513,-0.09087576798646291,-0.21696138798325193,0.050807729867788476,0.41580005097847816,-0.09087576798646291,-0.8409839989853211,-1.1775478643945159,-0.53372083432232,False,True,False,True
WIPRO.NS,-0.012250187289275294,-0.03224558480447437,-0.11236807246934155,-0.13586524638144448,-0.3377365886694088,0.2908869419876381,-0.11236807246934155,-0.6512040382404762,-0.8358848420900025,-0.10058036351275099,True,True,False,True
YESBANK.NS,-0.019906870332610294,-0.08933492606828397,0.05181815407492918,0.16633060542744538,0.015357546109111553,0.3109709325537034,0.05181815407492918,0.1708627547402587,0.00560565538278757,0.4238805524548365,False,True,False,True
ZYDUSLIFE.NS,0.00838038126728935,0.06751954002704519,0.09823702012620905,0.22060862315636687,0.2691239706411124,0.2502202027339912,0.09823702012620905,0.749827419157884,0.749827419157884,2.2762400611216393,False,False,True,False
